Customer_ID,Product_ID,Transaction_ID,Frequency,Average_Order_Value,Most_Frequent_Category,Time_Between_Purchases,Region,Churn_Probability,T_Purchases,Launch_Date,Date,Season,Preferred_Purchase_Times,Retention_Strategy,Recency,Recency_Normalized,Frequency_Normalized,T_Purchases_Normalized,Segment,Cluster
CUST_ZWWSZZ,PROD_Q3HPF9,TRANS_5BNMDE,18,58.1,Electronics,49,North America,0.21,1514.66,2021-07-22,2023-08-22,Spring,Afternoon,Discount,132,-0.4880257615667876,1.4557360246576379,-1.2275499145734343,Other,2
CUST_5LQDQ1,PROD_BK31SG,TRANS_E4IEZZ,19,32.6,Electronics,6,North America,0.89,5788.7,2022-10-26,2023-12-05,Fall,Evening,Discount,27,-1.4804340638230744,1.6367009345513064,0.26411737031174404,At Risk,2
CUST_T0M179,PROD_5TFKFT,TRANS_PVF9G1,1,62.24,Home,10,South America,0.88,9909.88,2021-02-26,2023-11-19,Summer,Evening,Discount,43,-1.3292099415744973,-1.6206674435347272,1.7024355379290566,At Risk,2
CUST_8FILTK,PROD_1R4P4O,TRANS_KM0XES,3,116.93,Home,57,North America,0.68,4556.46,2021-02-10,2023-06-13,Spring,Morning,Email Campaign,202,0.1735797732707369,-1.2587376237473902,-0.16594226767173573,At Risk,0
CUST_RH5703,PROD_O21Z4X,TRANS_XB02XR,17,85.9,Sports,88,Asia,0.88,7154.23,2021-03-23,2023-08-24,Summer,Afternoon,Loyalty Program,130,-0.5069287768478598,1.2747711147639693,0.7406960704477412,At Risk,2
CUST_G1T86N,PROD_BK8SR2,TRANS_PHRQUH,15,29.5,Home,60,North America,0.46,1087.38,2023-01-01,2023-11-23,Fall,Evening,Email Campaign,39,-1.3670159721366415,0.9128412949766321,-1.3766733662691926,Other,2
CUST_FCS15J,PROD_5W5FYU,TRANS_TB1WXU,18,141.59,Home,9,Asia,0.44,4955.53,2021-08-28,2023-06-07,Winter,Morning,Email Campaign,208,0.23028881911395327,1.4557360246576379,-0.026664286328761003,Other,1
CUST_26SMRT,PROD_5FTK3K,TRANS_OIBW83,12,67.58,Home,6,Europe,0.96,5546.64,2021-12-17,2023-06-29,Winter,Afternoon,Discount,186,0.022355651022159865,0.36994656529562653,0.17963688276850498,At Risk,1
CUST_14JH9N,PROD_VK9BUH,TRANS_UAGNVJ,4,85.19,Sports,63,Europe,0.12,5426.44,2020-10-26,2023-03-02,Spring,Afternoon,Email Campaign,305,1.1470850602459515,-1.0777727138537216,0.1376863143032591,At Risk,1
CUST_RL5QU9,PROD_OEUNNJ,TRANS_O341NS,16,126.12,Clothing,62,Asia,0.52,1543.37,2020-06-10,2023-08-28,Fall,Evening,Email Campaign,126,-0.544734807410004,1.0938062048703008,-1.2175299410240399,At Risk,2
CUST_X2V2QX,PROD_9YDI0E,TRANS_6J6K6T,16,26.14,Clothing,48,North America,0.29,1598.77,2022-10-02,2023-09-16,Spring,Afternoon,Discount,107,-0.7243134525801892,1.0938062048703008,-1.198194986839559,Other,2
CUST_38VDGZ,PROD_UGQ47Q,TRANS_IL0UU9,11,119.78,Clothing,31,South America,0.99,8058.44,2021-01-31,2023-07-14,Winter,Afternoon,Discount,171,-0.1194169635858811,0.18898165540195802,1.0562711412627142,Top Customer,1
CUST_ZD1R2C,PROD_A4FC8K,TRANS_E4P83S,10,22.86,Electronics,85,North America,0.12,3937.84,2021-11-07,2023-01-17,Winter,Evening,Discount,349,1.5629513964295383,0.008016745508289477,-0.3818446026465298,At Risk,0
CUST_6U6LKU,PROD_ORRF7F,TRANS_X2TYS5,15,171.61,Sports,10,Asia,0.44,8987.27,2021-01-25,2023-04-24,Fall,Evening,Loyalty Program,252,0.6461551552975401,0.9128412949766321,1.380438749478805,Top Customer,1
CUST_V52YC3,PROD_3CYBJZ,TRANS_MRQIF9,8,197.18,Electronics,40,South America,0.96,5418.7,2022-05-19,2023-05-16,Fall,Morning,Discount,230,0.4382219872057467,-0.3539130742790476,0.13498500481972336,At Risk,1
CUST_T8UJTK,PROD_C1LZ3X,TRANS_G2ZZGY,3,190.66,Sports,61,South America,0.85,5986.85,2020-05-04,2023-07-29,Fall,Evening,Discount,156,-0.2611895781939221,-1.2587376237473902,0.33327298712861964,At Risk,2
CUST_PD7OXH,PROD_LFBP0J,TRANS_XMHBJL,11,53.94,Electronics,79,Europe,0.73,1192.63,2022-12-10,2023-09-01,Winter,Afternoon,Loyalty Program,122,-0.5825408379721483,0.18898165540195802,-1.339940443382611,At Risk,0
CUST_IVMEQV,PROD_P4EXRK,TRANS_N1W0F2,19,88.82,Home,23,Asia,0.42,8409.08,2022-09-22,2023-10-23,Spring,Afternoon,Discount,70,-1.0740192352800235,1.6367009345513064,1.1786467429819634,Top Customer,2
CUST_V0YGHF,PROD_TF3EM1,TRANS_NNZD9T,7,63.27,Clothing,46,Asia,0.97,580.21,2021-01-30,2023-05-20,Fall,Morning,Discount,226,0.4004159566436024,-0.5348779841727161,-1.5536789387194307,At Risk,0
CUST_IDBXAU,PROD_7SCDCE,TRANS_95KZ4A,6,154.22,Electronics,46,Europe,0.13,8501.57,2021-10-27,2023-09-13,Winter,Evening,Email Campaign,110,-0.695958929658581,-0.7158428940663847,1.210926344291036,Top Customer,2
CUST_TG43JP,PROD_GAQX6O,TRANS_FWEGJV,14,29.7,Sports,26,Europe,0.88,288.13,2020-08-25,2023-07-12,Winter,Evening,Discount,173,-0.10051394830480898,0.7318763850829636,-1.6556167260516184,At Risk,0
CUST_MU6UGB,PROD_KBY07G,TRANS_I14KR7,10,49.99,Sports,86,South America,0.56,1356.24,2020-07-08,2023-03-25,Fall,Morning,Loyalty Program,282,0.929700384513622,0.008016745508289477,-1.2828395073876124,At Risk,0
CUST_R4B6TY,PROD_70LQWY,TRANS_WMH05R,12,31.41,Electronics,67,Europe,0.64,5410.43,2020-05-30,2023-11-05,Spring,Morning,Email Campaign,57,-1.1968888346069924,0.36994656529562653,0.13209872194778027,At Risk,2
CUST_ODE71A,PROD_IBAGJP,TRANS_ZMTMMZ,4,86.07,Electronics,52,North America,0.67,2841.16,2021-10-10,2023-03-10,Spring,Evening,Email Campaign,297,1.071472999121663,-1.0777727138537216,-0.7645929339648792,At Risk,0
CUST_LDOBVW,PROD_U37LPT,TRANS_2F07YI,19,129.18,Electronics,58,Asia,0.94,9101.05,2020-01-21,2023-05-08,Spring,Evening,Email Campaign,238,0.5138340483300352,1.6367009345513064,1.4201486968995671,Top Customer,1
CUST_7WJSRC,PROD_YVO15H,TRANS_BC1QM6,18,129.58,Electronics,23,North America,0.6,5653.52,2021-05-06,2023-06-17,Fall,Morning,Loyalty Program,198,0.13577374270859263,1.4557360246576379,0.2169386860760379,At Risk,1
CUST_QHJLMI,PROD_5WJXMO,TRANS_U4A6B5,4,153.19,Home,15,North America,0.76,6426.91,2020-11-21,2023-10-31,Winter,Afternoon,Loyalty Program,62,-1.149631296404312,-1.0777727138537216,0.4868567405297508,At Risk,2
CUST_S7N7OX,PROD_N3YNXF,TRANS_0592FR,17,25.63,Electronics,20,Europe,0.97,4280.07,2022-09-20,2023-10-03,Winter,Afternoon,Discount,90,-0.8849890824693023,1.2747711147639693,-0.26240414469427525,At Risk,2
CUST_HIHZMN,PROD_TKXDO9,TRANS_H89O31,17,161.47,Sports,62,South America,0.96,7403.76,2020-02-27,2023-02-05,Spring,Morning,Email Campaign,330,1.3833727512593532,1.2747711147639693,0.8277836357483466,At Risk,1
CUST_5EHBH1,PROD_GSRNS4,TRANS_09FXVC,9,94.49,Clothing,76,Asia,0.44,1582.33,2022-01-14,2023-01-09,Summer,Afternoon,Email Campaign,357,1.6385634575538268,-0.17294816438537905,-1.2039326519441234,At Risk,0
CUST_19B9ET,PROD_XF3R6T,TRANS_X60DDH,9,154.44,Home,25,North America,0.04,2762.25,2021-07-02,2023-04-23,Winter,Morning,Discount,253,0.6556066629380761,-0.17294816438537905,-0.7921330284540017,Other,0
CUST_C6RGL6,PROD_B5SKDF,TRANS_XT3FS4,12,129.37,Clothing,14,Asia,0.26,7901.11,2020-06-07,2023-07-05,Spring,Evening,Discount,180,-0.034353394821056524,0.36994656529562653,1.0013619654171477,Top Customer,1
CUST_IX3GIO,PROD_L1BE4U,TRANS_IV8D6L,4,154.16,Home,48,North America,0.31,4763.2,2022-04-09,2023-07-30,Fall,Evening,Email Campaign,155,-0.2706410858344581,-1.0777727138537216,-0.09378868593708621,Not Regular,2
CUST_0UQEWS,PROD_FTMZ1V,TRANS_E153AP,16,171.07,Clothing,51,Europe,0.07,8381.29,2021-01-02,2023-05-01,Fall,Afternoon,Loyalty Program,245,0.5799946018137877,1.0938062048703008,1.168947855314333,Top Customer,1
CUST_6N5XZC,PROD_6M43NS,TRANS_1K2FG0,3,163.83,Electronics,52,South America,1.0,3795.75,2022-04-23,2023-01-02,Summer,Morning,Discount,364,1.7047240110375792,-1.2587376237473902,-0.431434921059398,At Risk,0
CUST_3Y1TB7,PROD_F3OD2V,TRANS_O1GUO0,2,79.13,Home,63,North America,0.37,3444.8,2021-05-03,2023-08-08,Summer,Afternoon,Discount,146,-0.3557046545992827,-1.4397025336410587,-0.5539187147605457,Not Regular,0
CUST_1M9CLU,PROD_6BLKOM,TRANS_KQ8YA6,9,169.43,Clothing,5,Asia,0.07,2807.29,2022-11-13,2023-12-29,Spring,Evening,Email Campaign,3,-1.70727024719594,-0.17294816438537905,-0.7764137805032973,Other,2
CUST_RKOHJY,PROD_7LH5S5,TRANS_PQMTFS,6,198.21,Electronics,75,North America,0.26,8285.56,2021-02-02,2023-01-16,Summer,Afternoon,Email Campaign,350,1.5724029040700744,-0.7158428940663847,1.1355374732912216,At Risk,1
CUST_JZKCPD,PROD_82K9GV,TRANS_K25WUR,13,92.55,Electronics,40,Asia,0.25,6299.23,2021-09-04,2023-05-06,Winter,Morning,Email Campaign,240,0.5327370636111073,0.5509114751892951,0.44229560424320696,Other,1
CUST_KCJ6HE,PROD_RBNNC9,TRANS_0ZS7X4,16,103.91,Sports,18,North America,0.95,6302.53,2022-12-11,2023-05-12,Winter,Afternoon,Loyalty Program,234,0.47602801776789094,1.0938062048703008,0.4434473253408385,At Risk,1
CUST_05AKFM,PROD_ADZ05Z,TRANS_IEPXI6,18,102.7,Sports,47,North America,0.98,1287.03,2020-05-06,2023-01-30,Fall,Morning,Email Campaign,336,1.4400817971025694,1.4557360246576379,-1.3069942398624848,At Risk,0
CUST_07BUY9,PROD_8LXEE5,TRANS_2I2EU5,10,113.8,Home,54,Asia,0.82,1579.61,2020-10-15,2023-02-13,Spring,Morning,Email Campaign,322,1.3077606901350647,0.008016745508289477,-1.2048819493336864,At Risk,0
CUST_Z3D5BS,PROD_BK0WAI,TRANS_CT3POO,6,191.06,Sports,41,Europe,0.71,4886.25,2021-01-10,2023-08-16,Fall,Morning,Email Campaign,138,-0.4313167157235712,-0.7158428940663847,-0.05084344925115873,At Risk,2
CUST_K9GVT2,PROD_TD4H72,TRANS_Z9SYTM,2,167.63,Electronics,53,Europe,0.05,8363.28,2022-11-26,2023-08-27,Summer,Evening,Discount,127,-0.535283299769468,-1.4397025336410587,1.1626622501724106,Not Regular,1
CUST_RQBYLQ,PROD_L95UYX,TRANS_Q4PATO,7,93.45,Home,55,South America,0.54,9449.49,2021-09-04,2023-01-14,Fall,Morning,Discount,352,1.5913059193511465,-0.5348779841727161,1.5417564845537286,At Risk,1
CUST_VJWY6S,PROD_B58IJP,TRANS_4A1674,13,41.81,Home,58,South America,0.69,3335.06,2022-04-18,2023-07-26,Fall,Afternoon,Loyalty Program,159,-0.23283505527231388,0.5509114751892951,-0.5922186763526927,At Risk,2
CUST_BYH6IU,PROD_A6AOWV,TRANS_8KYOGH,4,116.19,Home,69,Europe,0.46,7175.19,2020-01-01,2023-09-29,Fall,Evening,Loyalty Program,94,-0.847183051907158,-1.0777727138537216,0.7480112444496676,Not Regular,2
CUST_ECIOBG,PROD_RTH03E,TRANS_UODT4C,6,157.64,Clothing,42,South America,0.23,7445.54,2021-08-23,2023-07-06,Fall,Evening,Loyalty Program,179,-0.04380490246159258,-0.7158428940663847,0.8423651228571482,Other,1
CUST_IUHTK7,PROD_MG3598,TRANS_Y4ZA7Q,12,161.77,Clothing,26,Asia,0.99,1000.95,2021-02-19,2023-07-03,Winter,Evening,Loyalty Program,182,-0.015450379539984392,0.36994656529562653,-1.4068379888353422,At Risk,0
CUST_PMR8TT,PROD_KBT6GJ,TRANS_YY4BRW,10,44.27,Sports,43,Europe,0.34,4068.06,2022-03-03,2023-08-02,Winter,Afternoon,Email Campaign,152,-0.29899560875606634,0.008016745508289477,-0.33639699012120305,Other,2
CUST_I0B3GM,PROD_5T1NBX,TRANS_9QOB7T,3,71.43,Electronics,80,South America,0.08,9394.38,2020-07-09,2023-03-03,Spring,Evening,Email Campaign,304,1.1376335526054155,-1.2587376237473902,1.5225227422232819,At Risk,1
CUST_D6HA7K,PROD_D0G106,TRANS_Q2AU09,1,187.58,Sports,74,Asia,0.78,9398.48,2022-09-06,2023-11-08,Spring,Afternoon,Email Campaign,54,-1.2252433575286006,-1.6206674435347272,1.5239536684354908,At Risk,2
CUST_2EDSSX,PROD_LQOWFL,TRANS_PJ53KW,1,59.6,Clothing,15,South America,0.69,2201.95,2020-12-05,2023-03-11,Winter,Evening,Discount,296,1.062021491481127,-1.6206674435347272,-0.9876813105761076,At Risk,0
CUST_DHLDTU,PROD_E2LPEF,TRANS_Z4K6S9,2,185.22,Electronics,81,North America,0.47,8203.6,2022-06-14,2023-11-16,Summer,Evening,Email Campaign,46,-1.3008554186528891,-1.4397025336410587,1.106932909302773,Not Regular,2
CUST_KB69A4,PROD_TYTNRP,TRANS_JTXEW2,2,114.18,Home,7,South America,0.79,3608.82,2022-04-06,2023-09-24,Fall,Afternoon,Discount,99,-0.7999255137044777,-1.4397025336410587,-0.49667468614432614,At Risk,2
CUST_R78OLL,PROD_B4K5YK,TRANS_HEE2P1,15,22.76,Clothing,58,Europe,0.49,9212.06,2022-09-17,2023-01-03,Winter,Afternoon,Loyalty Program,363,1.6952725033970433,0.9128412949766321,1.4588918966111057,At Risk,1
CUST_64V6CB,PROD_E5CUBU,TRANS_ACO2IB,11,37.73,Clothing,69,Europe,0.22,6975.38,2022-07-29,2023-07-30,Fall,Afternoon,Loyalty Program,155,-0.2706410858344581,0.18898165540195802,0.6782762770200443,Other,1
CUST_FIBUZL,PROD_69VEPF,TRANS_80C677,10,193.71,Clothing,6,South America,0.7,6889.48,2020-03-07,2023-06-25,Fall,Evening,Discount,190,0.06016168158430412,0.008016745508289477,0.648296627842302,At Risk,1
CUST_VNNNMY,PROD_DJ91SW,TRANS_XT8TKY,17,188.67,Electronics,44,North America,0.09,6155.89,2022-04-12,2023-12-19,Summer,Evening,Loyalty Program,13,-1.6127551707905792,1.2747711147639693,0.39226902783881196,Other,2
CUST_V0VSXN,PROD_ETU09T,TRANS_GLVWKV,7,75.39,Sports,79,South America,0.25,6985.68,2021-06-26,2023-10-12,Summer,Evening,Email Campaign,81,-0.9700526512341269,-0.5348779841727161,0.6818710428702277,Other,2
CUST_PSXUKS,PROD_IWLHM4,TRANS_9DMRG1,6,103.65,Home,76,North America,0.11,896.63,2022-11-06,2023-10-26,Winter,Evening,Loyalty Program,67,-1.1023737582016317,-0.7158428940663847,-1.4432463357762275,Other,2
CUST_Q2RUBK,PROD_NMEWJ6,TRANS_841C8J,3,174.6,Home,46,Europe,0.2,7792.88,2020-10-31,2023-02-17,Winter,Morning,Loyalty Program,318,1.2699546595729203,-1.2587376237473902,0.9635890034787656,At Risk,1
CUST_3NQFXC,PROD_MJN54W,TRANS_TDLH16,19,145.16,Electronics,33,South America,0.27,8812.48,2021-12-06,2023-01-04,Spring,Evening,Loyalty Program,362,1.6858209957565071,1.6367009345513064,1.3194359220075877,At Risk,1
CUST_YQ7RQ0,PROD_Z2BEJB,TRANS_IUMT7S,18,66.17,Clothing,67,Asia,0.18,802.94,2022-02-04,2023-02-17,Summer,Morning,Discount,318,1.2699546595729203,1.4557360246576379,-1.4759447447571663,At Risk,0
CUST_XA2P2I,PROD_YIT1GJ,TRANS_IM6X44,19,85.16,Home,38,Europe,0.93,6220.49,2022-10-24,2023-09-11,Winter,Afternoon,Loyalty Program,112,-0.6770559143775089,1.6367009345513064,0.4148148408409321,At Risk,2
CUST_JSLJT6,PROD_1E9FJJ,TRANS_Y4CHWR,1,68.71,Electronics,46,North America,0.59,317.62,2021-07-07,2023-12-03,Spring,Evening,Email Campaign,29,-1.4615310485420023,-1.6206674435347272,-1.645324527515511,At Risk,2
CUST_8BJSGL,PROD_44YEKQ,TRANS_SHU7YG,1,36.44,Home,83,Asia,0.93,9243.64,2022-03-11,2023-11-22,Spring,Evening,Loyalty Program,40,-1.3575644644961056,-1.6206674435347272,1.4699135185090462,At Risk,2
CUST_BI7FG4,PROD_SXEM58,TRANS_VR16NA,5,123.62,Sports,60,Europe,0.68,3807.33,2020-02-12,2023-07-03,Summer,Morning,Email Campaign,182,-0.015450379539984392,-0.8968078039600532,-0.427393427025891,At Risk,0
CUST_MLIT9B,PROD_X7BZ5N,TRANS_AJ25JS,5,76.97,Clothing,64,North America,0.43,7643.49,2020-07-08,2023-09-22,Spring,Afternoon,Loyalty Program,101,-0.7810224984234055,-0.8968078039600532,0.9114509383953792,Not Regular,2
CUST_XGPMZT,PROD_MBQJKV,TRANS_QNJGZM,9,135.41,Sports,48,Europe,0.34,5758.47,2020-01-06,2023-06-16,Summer,Morning,Loyalty Program,199,0.1452252503491287,-0.17294816438537905,0.2535669070446529,Other,1
CUST_GLB1SJ,PROD_7RCV3J,TRANS_5XA03Y,18,36.54,Home,82,Europe,0.65,128.99,2022-05-27,2023-09-21,Winter,Morning,Discount,102,-0.7715709907828695,1.4557360246576379,-1.7111576034689162,At Risk,2
CUST_UG41SV,PROD_G6ULVL,TRANS_IOMJMA,11,92.45,Sports,85,Europe,0.04,7465.39,2022-08-12,2023-09-25,Winter,Morning,Email Campaign,98,-0.8093770213450138,0.18898165540195802,0.8492928997625986,Other,2
CUST_KB4BRJ,PROD_GI2935,TRANS_BHWKLM,17,75.61,Sports,83,South America,0.3,5362.74,2021-01-28,2023-07-07,Winter,Morning,Email Campaign,178,-0.05325641010212865,1.2747711147639693,0.1154546070550383,Other,2
CUST_SR6R7A,PROD_KRD2MN,TRANS_UHYRU0,2,77.24,Home,45,South America,0.37,1613.16,2020-06-27,2023-10-28,Winter,Morning,Discount,65,-1.1212767734827038,-1.4397025336410587,-1.1931727848410991,Not Regular,2
CUST_ONXTD1,PROD_0R5CVT,TRANS_25WTMZ,19,93.73,Sports,53,North America,0.16,9159.95,2021-01-13,2023-03-19,Fall,Evening,Loyalty Program,288,0.9864094303568384,1.6367009345513064,1.4407051734603245,At Risk,1
CUST_EHZXKP,PROD_EBOSTZ,TRANS_C5ZUGU,7,146.83,Home,18,Asia,0.84,1079.69,2021-08-31,2023-01-22,Winter,Evening,Discount,344,1.515693858226858,-0.5348779841727161,-1.3793572254330673,At Risk,0
CUST_LQPPNE,PROD_1A4CW8,TRANS_TOT8O3,10,94.13,Sports,32,Asia,0.06,1549.06,2021-04-05,2023-04-30,Summer,Morning,Discount,246,0.5894461094543237,0.008016745508289477,-1.2155440946466085,Other,0
CUST_VSCK1Q,PROD_I5WJOX,TRANS_FCY7EV,5,78.66,Clothing,50,North America,0.09,5590.6,2021-07-23,2023-06-12,Fall,Afternoon,Loyalty Program,203,0.18303128091127296,-0.8968078039600532,0.19497920381452993,Not Regular,1
CUST_MBKOMK,PROD_0E2BM7,TRANS_ORF85F,7,131.55,Home,56,Europe,0.46,5274.06,2021-08-16,2023-03-02,Summer,Evening,Email Campaign,305,1.1470850602459515,-0.5348779841727161,0.08450472010414015,At Risk,1
CUST_30THEL,PROD_S6U7BH,TRANS_QPARTJ,17,155.19,Sports,89,North America,0.52,3499.48,2020-07-13,2023-01-06,Winter,Morning,Loyalty Program,360,1.666917980475435,1.2747711147639693,-0.5348350451791843,At Risk,0
CUST_DRQA4A,PROD_Q4CH99,TRANS_ST66HS,7,121.92,Sports,74,South America,0.11,7075.61,2022-09-12,2023-02-23,Fall,Evening,Discount,312,1.2132456137297039,-0.5348779841727161,0.7132571878126529,At Risk,1
CUST_P23RSC,PROD_79QBEA,TRANS_8WGQDW,8,197.66,Clothing,15,Europe,0.58,4905.11,2020-04-25,2023-04-17,Winter,Afternoon,Loyalty Program,259,0.7123157087812926,-0.3539130742790476,-0.04426118867499801,At Risk,0
CUST_HKFDJO,PROD_UVEN3Q,TRANS_1XEP2F,15,29.55,Clothing,39,Europe,0.29,2948.32,2022-02-28,2023-06-22,Winter,Morning,Email Campaign,193,0.08851620450591231,0.9128412949766321,-0.727193408867244,Other,0
CUST_ARY0HB,PROD_MZHBQU,TRANS_5ZWTAQ,7,31.19,Electronics,61,Asia,0.58,7946.18,2022-10-29,2023-01-25,Fall,Evening,Discount,341,1.4873393353052498,-0.5348779841727161,1.0170916835596489,At Risk,1
CUST_2FF4JG,PROD_XLS9HN,TRANS_AAKRKZ,14,113.29,Electronics,10,North America,0.62,628.64,2021-05-17,2023-04-11,Winter,Afternoon,Loyalty Program,265,0.7690247546245089,0.7318763850829636,-1.5367765590957048,At Risk,0
CUST_BLBJOC,PROD_N9Q44D,TRANS_AVXI8Y,13,166.67,Clothing,65,North America,0.69,5399.35,2021-03-11,2023-01-25,Fall,Morning,Loyalty Program,341,1.4873393353052498,0.5509114751892951,0.1282317311108841,At Risk,1
CUST_YP4VT0,PROD_WQHTDQ,TRANS_S9K6HU,9,154.59,Sports,66,South America,0.18,8483.77,2020-05-15,2023-02-07,Winter,Evening,Email Campaign,328,1.364469735978281,-0.17294816438537905,1.2047140304916906,At Risk,1
CUST_G54LKI,PROD_FFYZDQ,TRANS_5DVKXN,10,137.6,Electronics,79,Asia,0.95,8846.26,2020-06-26,2023-10-25,Summer,Afternoon,Discount,68,-1.0929222505610958,0.008016745508289477,1.3312253579706164,Top Customer,2
CUST_YYOVA2,PROD_F8VXP0,TRANS_2VB48C,19,145.16,Sports,37,North America,0.65,7195.59,2022-02-04,2023-01-31,Spring,Morning,Loyalty Program,335,1.4306302894620335,1.6367009345513064,0.7551309748713899,At Risk,1
CUST_SMZ3OS,PROD_XGZK21,TRANS_XANQTQ,2,62.43,Electronics,88,South America,0.02,2722.56,2022-03-03,2023-02-10,Summer,Evening,Email Campaign,325,1.3361152130566727,-1.4397025336410587,-0.80598509220097,At Risk,0
CUST_96ELVT,PROD_E5VM65,TRANS_VOD5H7,3,34.35,Home,29,North America,0.73,6560.01,2021-11-12,2023-01-26,Summer,Morning,Discount,340,1.4778878276647138,-1.2587376237473902,0.5333094914675562,At Risk,1
CUST_BOCODS,PROD_S2O9ZP,TRANS_LOP8CL,14,142.08,Electronics,71,Europe,0.27,2562.73,2020-11-23,2023-07-23,Fall,Afternoon,Email Campaign,162,-0.20448053235070568,0.7318763850829636,-0.8617667840295907,Other,0
CUST_FQY1DB,PROD_MXP30C,TRANS_95ZYV3,13,44.92,Clothing,37,Asia,0.12,9067.9,2022-12-13,2023-07-31,Spring,Morning,Loyalty Program,154,-0.2800925934749942,0.5509114751892951,1.4085791349642687,Top Customer,1
CUST_T24E32,PROD_IUAMSK,TRANS_NZF27U,2,192.84,Home,83,South America,0.58,4120.1,2020-01-31,2023-09-15,Spring,Evening,Discount,108,-0.7148619449396532,-1.4397025336410587,-0.3182346974179468,At Risk,2
CUST_IBD25I,PROD_NOGLIM,TRANS_4KZMLX,16,179.33,Home,46,South America,0.17,3221.6,2021-09-08,2023-03-30,Fall,Afternoon,Email Campaign,277,0.8824428463109417,1.0938062048703008,-0.6318169417276241,At Risk,0
CUST_H69C2I,PROD_JWZJWS,TRANS_WLILDK,3,54.76,Electronics,11,Asia,0.5,7672.55,2020-12-01,2023-04-13,Winter,Afternoon,Discount,263,0.7501217393434368,-1.2587376237473902,0.9215930641824013,At Risk,1
CUST_N1BJ2C,PROD_Q0D5CX,TRANS_SJVGNU,8,66.09,Electronics,82,Europe,0.65,295.66,2021-07-29,2023-09-05,Winter,Afternoon,Discount,118,-0.6203468685342926,-0.3539130742790476,-1.652988707910659,At Risk,0
CUST_RXTTL0,PROD_0P5JTY,TRANS_3HB7L1,11,104.75,Home,88,Asia,0.34,8562.04,2021-11-08,2023-06-14,Spring,Morning,Discount,201,0.16412826563020083,0.18898165540195802,1.2320307608891514,Top Customer,1
CUST_ERTZQO,PROD_C2RZRC,TRANS_M5SU8T,2,52.19,Home,24,North America,0.13,5832.19,2021-01-14,2023-02-02,Summer,Afternoon,Discount,333,1.4117272741809612,-1.4397025336410587,0.2792956583529547,At Risk,1
CUST_LCCBQO,PROD_1KNRDK,TRANS_GPX60V,10,177.84,Clothing,36,North America,0.17,5543.35,2021-09-22,2023-07-22,Summer,Evening,Loyalty Program,163,-0.1950290247101696,0.008016745508289477,0.17848865173480566,Other,2
CUST_F37HLY,PROD_ZDWE03,TRANS_2JPA34,5,134.59,Clothing,72,Asia,0.6,2353.05,2020-03-01,2023-01-08,Winter,Morning,Loyalty Program,358,1.648014965194363,-0.8968078039600532,-0.9349464445603121,At Risk,0
CUST_BQ100L,PROD_41Y72K,TRANS_YRRR0U,2,111.0,Home,59,Asia,0.13,815.25,2020-09-29,2023-09-20,Fall,Evening,Discount,103,-0.7621194831423335,-1.4397025336410587,-1.4716484760566078,Not Regular,0
CUST_35FKCS,PROD_2QSRJT,TRANS_CMPILB,10,105.53,Home,65,South America,0.37,2111.58,2022-07-27,2023-03-23,Winter,Morning,Loyalty Program,284,0.9486033997946942,0.008016745508289477,-1.0192210183315507,At Risk,0
CUST_FSL8UV,PROD_4KFVDC,TRANS_63318A,4,137.2,Sports,21,South America,0.73,1792.46,2022-06-14,2023-03-10,Summer,Afternoon,Email Campaign,297,1.071472999121663,-1.0777727138537216,-1.1305959385364523,At Risk,0
CUST_O9T0DV,PROD_ZBDO3G,TRANS_DU39QO,10,28.0,Home,45,Europe,0.41,4229.59,2021-05-06,2023-11-09,Winter,Afternoon,Email Campaign,53,-1.2346948651691367,0.008016745508289477,-0.2800219874241054,Other,2
CUST_RNG8B4,PROD_QPA6SA,TRANS_B94ECK,3,73.47,Clothing,16,North America,0.56,9183.14,2021-02-18,2023-09-28,Summer,Morning,Email Campaign,95,-0.837731544266622,-1.2587376237473902,1.4487986317191348,At Risk,2
CUST_RRT5YD,PROD_A8G9AC,TRANS_MUWEI4,5,162.71,Electronics,75,Europe,0.73,3821.47,2021-09-24,2023-07-30,Spring,Morning,Email Campaign,155,-0.2706410858344581,-0.8968078039600532,-0.42245847662573655,At Risk,2
CUST_NDW0TG,PROD_SZ8H2V,TRANS_LXARIF,10,41.31,Electronics,10,North America,0.45,7764.3,2021-04-06,2023-02-27,Fall,Morning,Email Campaign,308,1.1754395831675597,0.008016745508289477,0.9536144007604902,At Risk,1
CUST_KX99NM,PROD_TULR8X,TRANS_ZEY9TR,6,74.08,Sports,43,Europe,0.9,9661.67,2021-12-22,2023-02-25,Spring,Evening,Loyalty Program,310,1.1943425984486318,-0.7158428940663847,1.6158086610675042,At Risk,1
CUST_RNVXIP,PROD_SFAUPW,TRANS_T9EL8Y,16,105.65,Home,61,North America,0.12,6302.13,2021-07-29,2023-03-10,Fall,Morning,Email Campaign,297,1.071472999121663,1.0938062048703008,0.44330772278355,At Risk,1
CUST_RVCKV0,PROD_0TG9B7,TRANS_7XKC5J,3,177.66,Clothing,9,North America,0.34,955.06,2021-04-22,2023-07-11,Spring,Afternoon,Email Campaign,174,-0.09106244066427291,-1.2587376237473902,-1.422853892220285,Not Regular,0
